Homogenous,Core _Shell
0.00083286,0.000913597
0.000832501,0.000913207
0.000832142,0.000912817
0.000831784,0.000912428
0.000831426,0.000912039
0.000831068,0.000911651
0.00083071,0.000911262
0.000830353,0.000910874
0.000829996,0.000910487
0.000829639,0.000910099
0.000829283,0.000909712
0.000828926,0.000909326
0.000828571,0.000908939
0.000828215,0.000908553
0.00082786,0.000908168
0.000827505,0.000907782
0.00082715,0.000907397
0.000826796,0.000907013
0.000826442,0.000906628
0.000826088,0.000906244
0.000825735,0.00090586
0.000825382,0.000905477
0.000825029,0.000905094
0.000824676,0.000904711
0.000824324,0.000904329
0.000823972,0.000903946
0.00082362,0.000903565
0.000823269,0.000903183
0.000822918,0.000902802
0.000822567,0.000902421
0.000822217,0.000902041
0.000821866,0.00090166
0.000821516,0.00090128
0.000821167,0.000900901
0.000820817,0.000900521
0.000820468,0.000900143
0.00082012,0.000899764
0.000819771,0.000899385
0.000819423,0.000899008
0.000819075,0.00089863
0.000818727,0.000898252
0.00081838,0.000897875
0.000818033,0.000897498
0.000817686,0.000897122
0.00081734,0.000896746
0.000816994,0.00089637
0.000816648,0.000895995
0.000816302,0.000895619
0.000815957,0.000895244
0.000815612,0.00089487
0.000815267,0.000894495
0.000814923,0.000894121
0.000814579,0.000893748
0.000814235,0.000893374
0.000813891,0.000893001
0.000813548,0.000892628
0.000813205,0.000892256
0.000812862,0.000891884
0.00081252,0.000891512
0.000812178,0.00089114
0.000811836,0.000890769
0.000811494,0.000890398
0.000811153,0.000890027
0.000810812,0.000889657
0.000810471,0.000889287
0.000810131,0.000888917
0.00080979,0.000888548
0.00080945,0.000888179
0.000809111,0.00088781
0.000808771,0.000887441
0.000808432,0.000887073
0.000808094,0.000886705
0.000807755,0.000886337
0.000807417,0.00088597
0.000807079,0.000885603
0.000806741,0.000885236
0.000806404,0.00088487
0.000806067,0.000884503
0.00080573,0.000884137
0.000805393,0.000883772
0.000805057,0.000883406
0.000804721,0.000883041
0.000804385,0.000882677
0.00080405,0.000882312
0.000803715,0.000881948
0.00080338,0.000881584
0.000803045,0.000881221
0.000802711,0.000880857
0.000802377,0.000880494
0.000802043,0.000880132
0.000801709,0.000879769
0.000801376,0.000879407
0.000801043,0.000879045
0.00080071,0.000878684
0.000800378,0.000878322
0.000800046,0.000877962
0.000799714,0.000877601
0.000799382,0.00087724
0.000799051,0.00087688
0.00079872,0.00087652
0.000798389,0.000876161
0.000798059,0.000875802
0.000797728,0.000875443
0.000797398,0.000875084
0.000797069,0.000874725
0.000796739,0.000874367
0.00079641,0.00087401
0.000796081,0.000873652
0.000795753,0.000873295
0.000795424,0.000872938
0.000795096,0.000872581
0.000794768,0.000872225
0.000794441,0.000871868
0.000794113,0.000871512
0.000793786,0.000871157
0.00079346,0.000870801
0.000793133,0.000870446
0.000792807,0.000870092
0.000792481,0.000869737
0.000792155,0.000869383
0.00079183,0.000869029
0.000791505,0.000868675
0.00079118,0.000868322
0.000790855,0.000867969
0.000790531,0.000867616
0.000790206,0.000867264
0.000789883,0.000866911
0.000789559,0.000866559
0.000789236,0.000866208
0.000788913,0.000865856
0.00078859,0.000865505
0.000788267,0.000865154
0.000787945,0.000864804
0.000787623,0.000864453
0.000787301,0.000864103
0.00078698,0.000863753
0.000786658,0.000863404
0.000786338,0.000863054
0.000786017,0.000862706
0.000785696,0.000862357
0.000785376,0.000862008
0.000785056,0.00086166
0.000784737,0.000861312
0.000784417,0.000860965
0.000784098,0.000860617
0.000783779,0.00086027
0.00078346,0.000859923
0.000783142,0.000859577
0.000782824,0.000859231
0.000782506,0.000858885
0.000782188,0.000858539
0.000781871,0.000858193
0.000781554,0.000857848
0.000781237,0.000857503
0.00078092,0.000857159
0.000780604,0.000856814
0.000780288,0.00085647
0.000779972,0.000856126
0.000779656,0.000855783
0.000779341,0.000855439
0.000779026,0.000855096
0.000778711,0.000854754
0.000778397,0.000854411
0.000778082,0.000854069
0.000777768,0.000853727
0.000777454,0.000853385
0.000777141,0.000853044
0.000776827,0.000852702
0.000776514,0.000852361
0.000776201,0.000852021
0.000775889,0.000851681
0.000775577,0.00085134
0.000775264,0.000851
0.000774953,0.000850661
0.000774641,0.000850321
0.00077433,0.000849982
